Rainfall - (MM), Year, Statistics, Country, ISO3
34.5889, 1916, Dec Average, Haiti, HTI
44.8992, 1917, Jan Average, Haiti, HTI
43.2459, 1917, Feb Average, Haiti, HTI
50.0888, 1917, Mar Average, Haiti, HTI
141.287, 1917, Apr Average, Haiti, HTI
226.262, 1917, May Average, Haiti, HTI
157.137, 1917, Jun Average, Haiti, HTI
129.615, 1917, Jul Average, Haiti, HTI
138.892, 1917, Aug Average, Haiti, HTI
272.078, 1917, Sep Average, Haiti, HTI
145.615, 1917, Oct Average, Haiti, HTI
97.972, 1917, Nov Average, Haiti, HTI
44.2033, 1917, Dec Average, Haiti, HTI
27.7129, 1918, Jan Average, Haiti, HTI
50.3371, 1918, Feb Average, Haiti, HTI
64.336, 1918, Mar Average, Haiti, HTI
200.703, 1918, Apr Average, Haiti, HTI
274.752, 1918, May Average, Haiti, HTI
126.802, 1918, Jun Average, Haiti, HTI
104.627, 1918, Jul Average, Haiti, HTI
164.893, 1918, Aug Average, Haiti, HTI
148.605, 1918, Sep Average, Haiti, HTI
180.165, 1918, Oct Average, Haiti, HTI
77.3159, 1918, Nov Average, Haiti, HTI
44.7617, 1918, Dec Average, Haiti, HTI
48.426, 1919, Jan Average, Haiti, HTI
45.8949, 1919, Feb Average, Haiti, HTI
103.991, 1919, Mar Average, Haiti, HTI
150.053, 1919, Apr Average, Haiti, HTI
381.54, 1919, May Average, Haiti, HTI
151.838, 1919, Jun Average, Haiti, HTI
116.333, 1919, Jul Average, Haiti, HTI
110.32, 1919, Aug Average, Haiti, HTI
175.253, 1919, Sep Average, Haiti, HTI
193.236, 1919, Oct Average, Haiti, HTI
87.8043, 1919, Nov Average, Haiti, HTI
70.068, 1919, Dec Average, Haiti, HTI
29.0039, 1920, Jan Average, Haiti, HTI
37.5771, 1920, Feb Average, Haiti, HTI
58.6404, 1920, Mar Average, Haiti, HTI
75.2387, 1920, Apr Average, Haiti, HTI
238.9, 1920, May Average, Haiti, HTI
105.66, 1920, Jun Average, Haiti, HTI
80.2284, 1920, Jul Average, Haiti, HTI
139.164, 1920, Aug Average, Haiti, HTI
154.793, 1920, Sep Average, Haiti, HTI
177.179, 1920, Oct Average, Haiti, HTI
79.6541, 1920, Nov Average, Haiti, HTI
38.2571, 1920, Dec Average, Haiti, HTI
42.8231, 1921, Jan Average, Haiti, HTI
56.588, 1921, Feb Average, Haiti, HTI
