Rainfall - (MM), Year, Statistics, Country, ISO3
48.1536, 1917, Dec Average, Cambodia, KHM
3.91892, 1918, Jan Average, Cambodia, KHM
12.7967, 1918, Feb Average, Cambodia, KHM
33.5371, 1918, Mar Average, Cambodia, KHM
91.7835, 1918, Apr Average, Cambodia, KHM
154.302, 1918, May Average, Cambodia, KHM
216.116, 1918, Jun Average, Cambodia, KHM
140.374, 1918, Jul Average, Cambodia, KHM
249.347, 1918, Aug Average, Cambodia, KHM
370.663, 1918, Sep Average, Cambodia, KHM
306.811, 1918, Oct Average, Cambodia, KHM
72.9464, 1918, Nov Average, Cambodia, KHM
17.5235, 1918, Dec Average, Cambodia, KHM
0.02416, 1919, Jan Average, Cambodia, KHM
35.8522, 1919, Feb Average, Cambodia, KHM
26.9496, 1919, Mar Average, Cambodia, KHM
78.5563, 1919, Apr Average, Cambodia, KHM
145.559, 1919, May Average, Cambodia, KHM
244.035, 1919, Jun Average, Cambodia, KHM
336.994, 1919, Jul Average, Cambodia, KHM
277.795, 1919, Aug Average, Cambodia, KHM
196.193, 1919, Sep Average, Cambodia, KHM
104.051, 1919, Oct Average, Cambodia, KHM
69.3676, 1919, Nov Average, Cambodia, KHM
7.32948, 1919, Dec Average, Cambodia, KHM
8.75448, 1920, Jan Average, Cambodia, KHM
1.86959, 1920, Feb Average, Cambodia, KHM
30.4042, 1920, Mar Average, Cambodia, KHM
67.0479, 1920, Apr Average, Cambodia, KHM
144.183, 1920, May Average, Cambodia, KHM
247.211, 1920, Jun Average, Cambodia, KHM
325.721, 1920, Jul Average, Cambodia, KHM
178.077, 1920, Aug Average, Cambodia, KHM
288.8, 1920, Sep Average, Cambodia, KHM
243.395, 1920, Oct Average, Cambodia, KHM
64.9383, 1920, Nov Average, Cambodia, KHM
81.6188, 1920, Dec Average, Cambodia, KHM
33.031, 1921, Jan Average, Cambodia, KHM
12.4493, 1921, Feb Average, Cambodia, KHM
157.847, 1921, Mar Average, Cambodia, KHM
85.2113, 1921, Apr Average, Cambodia, KHM
