Rainfall - (MM), Year, Statistics, Country, ISO3
24.4048, 1920, Sep Average, Comoros, COM
49.9108, 1920, Oct Average, Comoros, COM
81.5177, 1920, Nov Average, Comoros, COM
179.874, 1920, Dec Average, Comoros, COM
302.613, 1921, Jan Average, Comoros, COM
210.368, 1921, Feb Average, Comoros, COM
192.399, 1921, Mar Average, Comoros, COM
182.208, 1921, Apr Average, Comoros, COM
147.349, 1921, May Average, Comoros, COM
103.172, 1921, Jun Average, Comoros, COM
87.214, 1921, Jul Average, Comoros, COM
72.4481, 1921, Aug Average, Comoros, COM
24.4048, 1921, Sep Average, Comoros, COM
62.2269, 1921, Oct Average, Comoros, COM
101.522, 1921, Nov Average, Comoros, COM
173.208, 1921, Dec Average, Comoros, COM
233.279, 1922, Jan Average, Comoros, COM
276.454, 1922, Feb Average, Comoros, COM
141.163, 1922, Mar Average, Comoros, COM
113.502, 1922, Apr Average, Comoros, COM
126.733, 1922, May Average, Comoros, COM
108.079, 1922, Jun Average, Comoros, COM
69.9972, 1922, Jul Average, Comoros, COM
56.9855, 1922, Aug Average, Comoros, COM
23.6217, 1922, Sep Average, Comoros, COM
37.93, 1922, Oct Average, Comoros, COM
76.7987, 1922, Nov Average, Comoros, COM
151.811, 1922, Dec Average, Comoros, COM
255.66, 1923, Jan Average, Comoros, COM
256.851, 1923, Feb Average, Comoros, COM
251.201, 1923, Mar Average, Comoros, COM
228.267, 1923, Apr Average, Comoros, COM
111.748, 1923, May Average, Comoros, COM
85.7952, 1923, Jun Average, Comoros, COM
80.9128, 1923, Jul Average, Comoros, COM
75.1859, 1923, Aug Average, Comoros, COM
36.1019, 1923, Sep Average, Comoros, COM
66.7048, 1923, Oct Average, Comoros, COM
57.4238, 1923, Nov Average, Comoros, COM
168.707, 1923, Dec Average, Comoros, COM
327.381, 1924, Jan Average, Comoros, COM
271.416, 1924, Feb Average, Comoros, COM
181.665, 1924, Mar Average, Comoros, COM
183.463, 1924, Apr Average, Comoros, COM
66.3253, 1924, May Average, Comoros, COM
98.9044, 1924, Jun Average, Comoros, COM
54.3008, 1924, Jul Average, Comoros, COM
111.31, 1924, Aug Average, Comoros, COM
23.2675, 1924, Sep Average, Comoros, COM
45.4268, 1924, Oct Average, Comoros, COM
32.4457, 1924, Nov Average, Comoros, COM
111.632, 1924, Dec Average, Comoros, COM
529.287, 1925, Jan Average, Comoros, COM
218.572, 1925, Feb Average, Comoros, COM
104.741, 1925, Mar Average, Comoros, COM
328.096, 1925, Apr Average, Comoros, COM
170.039, 1925, May Average, Comoros, COM
6.99416, 1925, Jun Average, Comoros, COM
56.3852, 1925, Jul Average, Comoros, COM
1.38381, 1925, Aug Average, Comoros, COM
27.0544, 1925, Sep Average, Comoros, COM
19.847, 1925, Oct Average, Comoros, COM
87.4753, 1925, Nov Average, Comoros, COM
217.847, 1925, Dec Average, Comoros, COM
279.114, 1926, Jan Average, Comoros, COM
196.973, 1926, Feb Average, Comoros, COM
147.042, 1926, Mar Average, Comoros, COM
97.4537, 1926, Apr Average, Comoros, COM
39.748, 1926, May Average, Comoros, COM
29.4396, 1926, Jun Average, Comoros, COM
23.3072, 1926, Jul Average, Comoros, COM
207.979, 1926, Aug Average, Comoros, COM
19.0628, 1926, Sep Average, Comoros, COM
22.6091, 1926, Oct Average, Comoros, COM
68.5566, 1926, Nov Average, Comoros, COM
229.971, 1926, Dec Average, Comoros, COM
326.163, 1927, Jan Average, Comoros, COM
244.672, 1927, Feb Average, Comoros, COM
191.003, 1927, Mar Average, Comoros, COM
328.438, 1927, Apr Average, Comoros, COM
65.2177, 1927, May Average, Comoros, COM
50.9671, 1927, Jun Average, Comoros, COM
60.0498, 1927, Jul Average, Comoros, COM
47.3929, 1927, Aug Average, Comoros, COM
16.6869, 1927, Sep Average, Comoros, COM
37.6153, 1927, Oct Average, Comoros, COM
63.6694, 1927, Nov Average, Comoros, COM
199.442, 1927, Dec Average, Comoros, COM
284.698, 1928, Jan Average, Comoros, COM
205.379, 1928, Feb Average, Comoros, COM
215.888, 1928, Mar Average, Comoros, COM
137.279, 1928, Apr Average, Comoros, COM
141.786, 1928, May Average, Comoros, COM
152.035, 1928, Jun Average, Comoros, COM
23.3072, 1928, Jul Average, Comoros, COM
35.3053, 1928, Aug Average, Comoros, COM
105.805, 1928, Sep Average, Comoros, COM
91.4251, 1928, Oct Average, Comoros, COM
42.6015, 1928, Nov Average, Comoros, COM
196.335, 1928, Dec Average, Comoros, COM
337.815, 1929, Jan Average, Comoros, COM
415.081, 1929, Feb Average, Comoros, COM
163.785, 1929, Mar Average, Comoros, COM
186.227, 1929, Apr Average, Comoros, COM
69.5128, 1929, May Average, Comoros, COM
57.7609, 1929, Jun Average, Comoros, COM
42.6105, 1929, Jul Average, Comoros, COM
225.523, 1929, Aug Average, Comoros, COM
43.1402, 1929, Sep Average, Comoros, COM
54.7706, 1929, Oct Average, Comoros, COM
48.2347, 1929, Nov Average, Comoros, COM
216.476, 1929, Dec Average, Comoros, COM
310.304, 1930, Jan Average, Comoros, COM
244.013, 1930, Feb Average, Comoros, COM
123.487, 1930, Mar Average, Comoros, COM
144.437, 1930, Apr Average, Comoros, COM
271.487, 1930, May Average, Comoros, COM
61.928, 1930, Jun Average, Comoros, COM
45.1922, 1930, Jul Average, Comoros, COM
38.7969, 1930, Aug Average, Comoros, COM
28.4494, 1930, Sep Average, Comoros, COM
35.0124, 1930, Oct Average, Comoros, COM
44.0476, 1930, Nov Average, Comoros, COM
143.816, 1930, Dec Average, Comoros, COM
369.345, 1931, Jan Average, Comoros, COM
343.398, 1931, Feb Average, Comoros, COM
233.382, 1931, Mar Average, Comoros, COM
216.563, 1931, Apr Average, Comoros, COM
49.8836, 1931, May Average, Comoros, COM
58.8301, 1931, Jun Average, Comoros, COM
44.9614, 1931, Jul Average, Comoros, COM
53.5841, 1931, Aug Average, Comoros, COM
42.9312, 1931, Sep Average, Comoros, COM
25.1944, 1931, Oct Average, Comoros, COM
136.172, 1931, Nov Average, Comoros, COM
233.494, 1931, Dec Average, Comoros, COM
352.844, 1932, Jan Average, Comoros, COM
337.079, 1932, Feb Average, Comoros, COM
153.712, 1932, Mar Average, Comoros, COM
217.799, 1932, Apr Average, Comoros, COM
168.598, 1932, May Average, Comoros, COM
70.5896, 1932, Jun Average, Comoros, COM
32.8428, 1932, Jul Average, Comoros, COM
56.2811, 1932, Aug Average, Comoros, COM
41.1018, 1932, Sep Average, Comoros, COM
31.0589, 1932, Oct Average, Comoros, COM
30.693, 1932, Nov Average, Comoros, COM
165.611, 1932, Dec Average, Comoros, COM
334.749, 1933, Jan Average, Comoros, COM
312.297, 1933, Feb Average, Comoros, COM
133.726, 1933, Mar Average, Comoros, COM
73.2714, 1933, Apr Average, Comoros, COM
19.1569, 1933, May Average, Comoros, COM
124.396, 1933, Jun Average, Comoros, COM
87.3812, 1933, Jul Average, Comoros, COM
110.793, 1933, Aug Average, Comoros, COM
28.1346, 1933, Sep Average, Comoros, COM
16.2377, 1933, Oct Average, Comoros, COM
11.6044, 1933, Nov Average, Comoros, COM
182.87, 1933, Dec Average, Comoros, COM
450.58, 1934, Jan Average, Comoros, COM
329.067, 1934, Feb Average, Comoros, COM
96.4288, 1934, Mar Average, Comoros, COM
191.406, 1934, Apr Average, Comoros, COM
259.262, 1934, May Average, Comoros, COM
246.817, 1934, Jun Average, Comoros, COM
103.44, 1934, Jul Average, Comoros, COM
203.515, 1934, Aug Average, Comoros, COM
39.3335, 1934, Sep Average, Comoros, COM
46.3846, 1934, Oct Average, Comoros, COM
30.8738, 1934, Nov Average, Comoros, COM
195.548, 1934, Dec Average, Comoros, COM
255.611, 1935, Jan Average, Comoros, COM
225.837, 1935, Feb Average, Comoros, COM
128.159, 1935, Mar Average, Comoros, COM
185.299, 1935, Apr Average, Comoros, COM
78.3182, 1935, May Average, Comoros, COM
57.9019, 1935, Jun Average, Comoros, COM
5.54344, 1935, Jul Average, Comoros, COM
49.7602, 1935, Aug Average, Comoros, COM
13.0466, 1935, Sep Average, Comoros, COM
22.6398, 1935, Oct Average, Comoros, COM
61.299, 1935, Nov Average, Comoros, COM
150.569, 1935, Dec Average, Comoros, COM
240.6, 1936, Jan Average, Comoros, COM
107.755, 1936, Feb Average, Comoros, COM
251.727, 1936, Mar Average, Comoros, COM
237.208, 1936, Apr Average, Comoros, COM
55.4305, 1936, May Average, Comoros, COM
36.3911, 1936, Jun Average, Comoros, COM
22.6516, 1936, Jul Average, Comoros, COM
27.1818, 1936, Aug Average, Comoros, COM
8.90687, 1936, Sep Average, Comoros, COM
8.13926, 1936, Oct Average, Comoros, COM
42.2903, 1936, Nov Average, Comoros, COM
285.977, 1936, Dec Average, Comoros, COM
690.414, 1937, Jan Average, Comoros, COM
333.951, 1937, Feb Average, Comoros, COM
308.831, 1937, Mar Average, Comoros, COM
55.4704, 1937, Apr Average, Comoros, COM
68.6665, 1937, May Average, Comoros, COM
298.906, 1937, Jun Average, Comoros, COM
17.2321, 1937, Jul Average, Comoros, COM
35.6307, 1937, Aug Average, Comoros, COM
19.2626, 1937, Sep Average, Comoros, COM
18.1117, 1937, Oct Average, Comoros, COM
25.744, 1937, Nov Average, Comoros, COM
177.593, 1937, Dec Average, Comoros, COM
246.975, 1938, Jan Average, Comoros, COM
127.214, 1938, Feb Average, Comoros, COM
261.76, 1938, Mar Average, Comoros, COM
262.458, 1938, Apr Average, Comoros, COM
72.1034, 1938, May Average, Comoros, COM
15.7388, 1938, Jun Average, Comoros, COM
73.9915, 1938, Jul Average, Comoros, COM
64.1356, 1938, Aug Average, Comoros, COM
19.2556, 1938, Sep Average, Comoros, COM
25.9609, 1938, Oct Average, Comoros, COM
42.1045, 1938, Nov Average, Comoros, COM
110.008, 1938, Dec Average, Comoros, COM
216.784, 1939, Jan Average, Comoros, COM
292.77, 1939, Feb Average, Comoros, COM
243.218, 1939, Mar Average, Comoros, COM
290.062, 1939, Apr Average, Comoros, COM
158.879, 1939, May Average, Comoros, COM
24.9012, 1939, Jun Average, Comoros, COM
86.8497, 1939, Jul Average, Comoros, COM
82.1362, 1939, Aug Average, Comoros, COM
73.4661, 1939, Sep Average, Comoros, COM
56.586, 1939, Oct Average, Comoros, COM
42.6069, 1939, Nov Average, Comoros, COM
94.1524, 1939, Dec Average, Comoros, COM
374.249, 1940, Jan Average, Comoros, COM
183.273, 1940, Feb Average, Comoros, COM
451.882, 1940, Mar Average, Comoros, COM
31.3226, 1940, Apr Average, Comoros, COM
60.7817, 1940, May Average, Comoros, COM
369.269, 1940, Jun Average, Comoros, COM
176.887, 1940, Jul Average, Comoros, COM
