Rainfall - (MM), Year, Statistics, Country, ISO3
397.088, 1936, May Average, St. Lucia, LCA
304.033, 1936, Jun Average, St. Lucia, LCA
239.877, 1936, Jul Average, St. Lucia, LCA
329.388, 1936, Aug Average, St. Lucia, LCA
270.322, 1936, Sep Average, St. Lucia, LCA
416.7, 1936, Oct Average, St. Lucia, LCA
266.022, 1936, Nov Average, St. Lucia, LCA
131.8, 1936, Dec Average, St. Lucia, LCA
188.199, 1937, Jan Average, St. Lucia, LCA
56.6444, 1937, Feb Average, St. Lucia, LCA
22.7888, 1937, Mar Average, St. Lucia, LCA
116.533, 1937, Apr Average, St. Lucia, LCA
33.9333, 1937, May Average, St. Lucia, LCA
101.111, 1937, Jun Average, St. Lucia, LCA
167.833, 1937, Jul Average, St. Lucia, LCA
129.133, 1937, Aug Average, St. Lucia, LCA
266.355, 1937, Sep Average, St. Lucia, LCA
188.9, 1937, Oct Average, St. Lucia, LCA
298.444, 1937, Nov Average, St. Lucia, LCA
79.1777, 1937, Dec Average, St. Lucia, LCA
107.166, 1938, Jan Average, St. Lucia, LCA
51.1111, 1938, Feb Average, St. Lucia, LCA
62.1111, 1938, Mar Average, St. Lucia, LCA
70.1777, 1938, Apr Average, St. Lucia, LCA
191.444, 1938, May Average, St. Lucia, LCA
212.555, 1938, Jun Average, St. Lucia, LCA
210.188, 1938, Jul Average, St. Lucia, LCA
373.644, 1938, Aug Average, St. Lucia, LCA
291.244, 1938, Sep Average, St. Lucia, LCA
171.622, 1938, Oct Average, St. Lucia, LCA
521, 1938, Nov Average, St. Lucia, LCA
195.155, 1938, Dec Average, St. Lucia, LCA
110.666, 1939, Jan Average, St. Lucia, LCA
83.3111, 1939, Feb Average, St. Lucia, LCA
131.122, 1939, Mar Average, St. Lucia, LCA
51.8111, 1939, Apr Average, St. Lucia, LCA
59.8666, 1939, May Average, St. Lucia, LCA
219, 1939, Jun Average, St. Lucia, LCA
118.911, 1939, Jul Average, St. Lucia, LCA
148.811, 1939, Aug Average, St. Lucia, LCA
167.711, 1939, Sep Average, St. Lucia, LCA
249.255, 1939, Oct Average, St. Lucia, LCA
358.866, 1939, Nov Average, St. Lucia, LCA
39.3888, 1939, Dec Average, St. Lucia, LCA
41.9555, 1940, Jan Average, St. Lucia, LCA
66.9, 1940, Feb Average, St. Lucia, LCA
86.4555, 1940, Mar Average, St. Lucia, LCA
48.2999, 1940, Apr Average, St. Lucia, LCA
47.8777, 1940, May Average, St. Lucia, LCA
222.877, 1940, Jun Average, St. Lucia, LCA
196.388, 1940, Jul Average, St. Lucia, LCA
141.011, 1940, Aug Average, St. Lucia, LCA
119.777, 1940, Sep Average, St. Lucia, LCA
152.511, 1940, Oct Average, St. Lucia, LCA
378.011, 1940, Nov Average, St. Lucia, LCA
111.588, 1940, Dec Average, St. Lucia, LCA
111.566, 1941, Jan Average, St. Lucia, LCA
11.0555, 1941, Feb Average, St. Lucia, LCA
58.6888, 1941, Mar Average, St. Lucia, LCA
149.911, 1941, Apr Average, St. Lucia, LCA
135.511, 1941, May Average, St. Lucia, LCA
239.322, 1941, Jun Average, St. Lucia, LCA
243.266, 1941, Jul Average, St. Lucia, LCA
144.455, 1941, Aug Average, St. Lucia, LCA
357.533, 1941, Sep Average, St. Lucia, LCA
124.144, 1941, Oct Average, St. Lucia, LCA
451.788, 1941, Nov Average, St. Lucia, LCA
110.3, 1941, Dec Average, St. Lucia, LCA
77.6555, 1942, Jan Average, St. Lucia, LCA
