Rainfall - (MM), Year, Statistics, Country, ISO3
46.39, 1913, Apr Average, Trinidad and Tobago, TTO
102.29, 1913, May Average, Trinidad and Tobago, TTO
204.862, 1913, Jun Average, Trinidad and Tobago, TTO
230.539, 1913, Jul Average, Trinidad and Tobago, TTO
200.02, 1913, Aug Average, Trinidad and Tobago, TTO
160.418, 1913, Sep Average, Trinidad and Tobago, TTO
177.096, 1913, Oct Average, Trinidad and Tobago, TTO
171.794, 1913, Nov Average, Trinidad and Tobago, TTO
166.123, 1913, Dec Average, Trinidad and Tobago, TTO
71.7883, 1914, Jan Average, Trinidad and Tobago, TTO
44.8245, 1914, Feb Average, Trinidad and Tobago, TTO
38.9268, 1914, Mar Average, Trinidad and Tobago, TTO
48.6007, 1914, Apr Average, Trinidad and Tobago, TTO
114.666, 1914, May Average, Trinidad and Tobago, TTO
198.635, 1914, Jun Average, Trinidad and Tobago, TTO
217.929, 1914, Jul Average, Trinidad and Tobago, TTO
199.889, 1914, Aug Average, Trinidad and Tobago, TTO
165.073, 1914, Sep Average, Trinidad and Tobago, TTO
177.916, 1914, Oct Average, Trinidad and Tobago, TTO
177.47, 1914, Nov Average, Trinidad and Tobago, TTO
149.978, 1914, Dec Average, Trinidad and Tobago, TTO
77.5241, 1915, Jan Average, Trinidad and Tobago, TTO
62.9745, 1915, Feb Average, Trinidad and Tobago, TTO
40.9516, 1915, Mar Average, Trinidad and Tobago, TTO
50.1988, 1915, Apr Average, Trinidad and Tobago, TTO
113.918, 1915, May Average, Trinidad and Tobago, TTO
197.311, 1915, Jun Average, Trinidad and Tobago, TTO
219.754, 1915, Jul Average, Trinidad and Tobago, TTO
203.14, 1915, Aug Average, Trinidad and Tobago, TTO
150.013, 1915, Sep Average, Trinidad and Tobago, TTO
166.602, 1915, Oct Average, Trinidad and Tobago, TTO
175.369, 1915, Nov Average, Trinidad and Tobago, TTO
149.257, 1915, Dec Average, Trinidad and Tobago, TTO
76.9003, 1916, Jan Average, Trinidad and Tobago, TTO
50.1931, 1916, Feb Average, Trinidad and Tobago, TTO
40.9259, 1916, Mar Average, Trinidad and Tobago, TTO
47.0553, 1916, Apr Average, Trinidad and Tobago, TTO
110.173, 1916, May Average, Trinidad and Tobago, TTO
196.985, 1916, Jun Average, Trinidad and Tobago, TTO
221.086, 1916, Jul Average, Trinidad and Tobago, TTO
208.338, 1916, Aug Average, Trinidad and Tobago, TTO
151.609, 1916, Sep Average, Trinidad and Tobago, TTO
170.935, 1916, Oct Average, Trinidad and Tobago, TTO
203.187, 1916, Nov Average, Trinidad and Tobago, TTO
154.889, 1916, Dec Average, Trinidad and Tobago, TTO
82.6361, 1917, Jan Average, Trinidad and Tobago, TTO
46.7386, 1917, Feb Average, Trinidad and Tobago, TTO
39.5805, 1917, Mar Average, Trinidad and Tobago, TTO
46.6451, 1917, Apr Average, Trinidad and Tobago, TTO
104.324, 1917, May Average, Trinidad and Tobago, TTO
200.54, 1917, Jun Average, Trinidad and Tobago, TTO
217.786, 1917, Jul Average, Trinidad and Tobago, TTO
203.293, 1917, Aug Average, Trinidad and Tobago, TTO
160.401, 1917, Sep Average, Trinidad and Tobago, TTO
179.739, 1917, Oct Average, Trinidad and Tobago, TTO
194.051, 1917, Nov Average, Trinidad and Tobago, TTO
163.141, 1917, Dec Average, Trinidad and Tobago, TTO
80.0801, 1918, Jan Average, Trinidad and Tobago, TTO
46.1222, 1918, Feb Average, Trinidad and Tobago, TTO
53.8667, 1918, Mar Average, Trinidad and Tobago, TTO
52.1995, 1918, Apr Average, Trinidad and Tobago, TTO
113.887, 1918, May Average, Trinidad and Tobago, TTO
199.8, 1918, Jun Average, Trinidad and Tobago, TTO
223.367, 1918, Jul Average, Trinidad and Tobago, TTO
198.65, 1918, Aug Average, Trinidad and Tobago, TTO
146.452, 1918, Sep Average, Trinidad and Tobago, TTO
165.181, 1918, Oct Average, Trinidad and Tobago, TTO
179.435, 1918, Nov Average, Trinidad and Tobago, TTO
153.391, 1918, Dec Average, Trinidad and Tobago, TTO
75.2709, 1919, Jan Average, Trinidad and Tobago, TTO
45.5282, 1919, Feb Average, Trinidad and Tobago, TTO
48.3829, 1919, Mar Average, Trinidad and Tobago, TTO
56.9894, 1919, Apr Average, Trinidad and Tobago, TTO
121.933, 1919, May Average, Trinidad and Tobago, TTO
193.01, 1919, Jun Average, Trinidad and Tobago, TTO
215.571, 1919, Jul Average, Trinidad and Tobago, TTO
199.128, 1919, Aug Average, Trinidad and Tobago, TTO
153.402, 1919, Sep Average, Trinidad and Tobago, TTO
166.48, 1919, Oct Average, Trinidad and Tobago, TTO
180.608, 1919, Nov Average, Trinidad and Tobago, TTO
153.761, 1919, Dec Average, Trinidad and Tobago, TTO
89.9264, 1920, Jan Average, Trinidad and Tobago, TTO
52.4764, 1920, Feb Average, Trinidad and Tobago, TTO
38.5004, 1920, Mar Average, Trinidad and Tobago, TTO
48.9472, 1920, Apr Average, Trinidad and Tobago, TTO
101.28, 1920, May Average, Trinidad and Tobago, TTO
201.236, 1920, Jun Average, Trinidad and Tobago, TTO
219.816, 1920, Jul Average, Trinidad and Tobago, TTO
201.302, 1920, Aug Average, Trinidad and Tobago, TTO
158.021, 1920, Sep Average, Trinidad and Tobago, TTO
167.567, 1920, Oct Average, Trinidad and Tobago, TTO
174.724, 1920, Nov Average, Trinidad and Tobago, TTO
159.936, 1920, Dec Average, Trinidad and Tobago, TTO
30.528, 1921, Jan Average, Trinidad and Tobago, TTO
38.7427, 1921, Feb Average, Trinidad and Tobago, TTO
75.7919, 1921, Mar Average, Trinidad and Tobago, TTO
101.268, 1921, Apr Average, Trinidad and Tobago, TTO
84.279, 1921, May Average, Trinidad and Tobago, TTO
187.212, 1921, Jun Average, Trinidad and Tobago, TTO
233.439, 1921, Jul Average, Trinidad and Tobago, TTO
138.747, 1921, Aug Average, Trinidad and Tobago, TTO
238.529, 1921, Sep Average, Trinidad and Tobago, TTO
359.721, 1921, Oct Average, Trinidad and Tobago, TTO
215.725, 1921, Nov Average, Trinidad and Tobago, TTO
190.84, 1921, Dec Average, Trinidad and Tobago, TTO
40.5432, 1922, Jan Average, Trinidad and Tobago, TTO
37.626, 1922, Feb Average, Trinidad and Tobago, TTO
48.4268, 1922, Mar Average, Trinidad and Tobago, TTO
26.0119, 1922, Apr Average, Trinidad and Tobago, TTO
105.886, 1922, May Average, Trinidad and Tobago, TTO
204.87, 1922, Jun Average, Trinidad and Tobago, TTO
209.552, 1922, Jul Average, Trinidad and Tobago, TTO
124.325, 1922, Aug Average, Trinidad and Tobago, TTO
84.5002, 1922, Sep Average, Trinidad and Tobago, TTO
86.4281, 1922, Oct Average, Trinidad and Tobago, TTO
172.223, 1922, Nov Average, Trinidad and Tobago, TTO
267.517, 1922, Dec Average, Trinidad and Tobago, TTO
52.445, 1923, Jan Average, Trinidad and Tobago, TTO
30.6072, 1923, Feb Average, Trinidad and Tobago, TTO
38.9747, 1923, Mar Average, Trinidad and Tobago, TTO
16.0874, 1923, Apr Average, Trinidad and Tobago, TTO
44.3475, 1923, May Average, Trinidad and Tobago, TTO
244.064, 1923, Jun Average, Trinidad and Tobago, TTO
201.02, 1923, Jul Average, Trinidad and Tobago, TTO
164.511, 1923, Aug Average, Trinidad and Tobago, TTO
139.534, 1923, Sep Average, Trinidad and Tobago, TTO
300.805, 1923, Oct Average, Trinidad and Tobago, TTO
154.092, 1923, Nov Average, Trinidad and Tobago, TTO
214.493, 1923, Dec Average, Trinidad and Tobago, TTO
14.0358, 1924, Jan Average, Trinidad and Tobago, TTO
26.3691, 1924, Feb Average, Trinidad and Tobago, TTO
4.10192, 1924, Mar Average, Trinidad and Tobago, TTO
15.0104, 1924, Apr Average, Trinidad and Tobago, TTO
20.33, 1924, May Average, Trinidad and Tobago, TTO
217.023, 1924, Jun Average, Trinidad and Tobago, TTO
105.16, 1924, Jul Average, Trinidad and Tobago, TTO
118.551, 1924, Aug Average, Trinidad and Tobago, TTO
170.292, 1924, Sep Average, Trinidad and Tobago, TTO
86.1644, 1924, Oct Average, Trinidad and Tobago, TTO
224.286, 1924, Nov Average, Trinidad and Tobago, TTO
103.136, 1924, Dec Average, Trinidad and Tobago, TTO
33.0062, 1925, Jan Average, Trinidad and Tobago, TTO
12.5464, 1925, Feb Average, Trinidad and Tobago, TTO
17.4287, 1925, Mar Average, Trinidad and Tobago, TTO
57.2563, 1925, Apr Average, Trinidad and Tobago, TTO
20.8083, 1925, May Average, Trinidad and Tobago, TTO
57.6425, 1925, Jun Average, Trinidad and Tobago, TTO
131.865, 1925, Jul Average, Trinidad and Tobago, TTO
255.084, 1925, Aug Average, Trinidad and Tobago, TTO
